"","obsid","leadid","ccode","idacr","leader","startdate","enddate","bornin","died","eindate","eoutdate","entry","exit","exitcode","prevtimesinoffice","posttenurefate","gender","borndate","yrborn","deathdate","yrdied"
"1880","LAT-1931-2","A2.9-5638",367,"LAT","Skujenieks","04/12/1931","03/02/1933","23/06/1886","1941",1931-12-04,1933-02-03,0,1,0,1,0,"M",1886-06-23,1886,NA,1941
"1881","LAT-1933","A2.9-5641",367,"LAT","Blodnieks","25/03/1933","02/03/1934","1889","1962",1933-03-25,1934-03-02,0,1,0,0,-666,"M",NA,1889,NA,1962
"1882","LAT-1934","A2.9-5644",367,"LAT","Ulmanis","16/03/1934","22/06/1940","04/09/1877","1942",1934-03-16,1940-06-22,0,4,9,4,2,"M",1877-09-04,1877,NA,1942
"1883","LAT-1990","A2.9-5647",367,"LAT","Godmanis","03/05/1990","03/08/1993","27/11/1951","-777",1990-05-03,1993-08-03,0,1,0,0,0,"M",1951-11-27,1951,NA,-777
"1884","LAT-1993","A2.9-5650",367,"LAT","Birkavs","03/08/1993","19/09/1994","28/07/1942","-777",1993-08-03,1994-09-19,0,1,0,0,0,"M",1942-07-28,1942,NA,-777
"1885","LAT-1994","A2.9-5653",367,"LAT","Gailis","19/09/1994","21/12/1995","1951","-777",1994-09-19,1995-12-21,0,1,0,0,0,"M",NA,1951,NA,-777
"1886","LAT-1995","A2.9-5656",367,"LAT","Skele","21/12/1995","07/08/1997","1958","-777",1995-12-21,1997-08-07,0,1,0,0,0,"M",NA,1958,NA,-777
"1887","LAT-1997","A2.9-5659",367,"LAT","Krasts","07/08/1997","26/11/1998","1957","-777",1997-08-07,1998-11-26,0,1,0,0,0,"M",NA,1957,NA,-777
"1888","LAT-1998","A2.9-5662",367,"LAT","Kristopans","26/11/1998","16/07/1999","1954","-777",1998-11-26,1999-07-16,0,1,0,0,0,"M",NA,1954,NA,-777
"1889","LAT-1999","A2.9-5665",367,"LAT","Skele","16/07/1999","05/05/2000","1958","-777",1999-07-16,2000-05-05,0,1,0,1,0,"M",NA,1958,NA,-777
"1890","LAT-2000","A2.9-5668",367,"LAT","Berzins","05/05/2000","07/11/2002","4/8/1951","-777",2000-05-05,2002-11-07,0,1,0,0,0,"M",1951-08-04,1951,NA,-777
"1891","LAT-2002","A2.9-5671",367,"LAT","Repse","07/11/2002","09/03/2004","1961","-777",2002-11-07,2004-03-09,0,1,0,0,0,"M",NA,1961,NA,-777
"1892","LAT-2004-1","A2.9-5674",367,"LAT","Indulis Emsis","09/03/2004","02/12/2004","1952","-777",2004-03-09,2004-12-02,0,1,0,0,-999,"M",NA,1952,NA,-777
"1893","LAT-2004-2","A2.9-5677",367,"LAT","Aigars Kalvitis","02/12/2004","31/12/2004","1966","-777",2004-12-02,2004-12-31,0,-888,0,0,-888,"M",NA,1966,NA,-777
"1894","LIT-1917","A2.9-5680",368,"LIT","Smetona","18/09/1917","09/07/1918","10/08/1874","09/01/1944",1917-09-18,1918-07-09,-666,-666,0,0,-666,"M",1874-08-10,1874,1944-01-09,1944
"1895","LIT-1918-1","A2.9-5683",368,"LIT","Mindaugas II","09/07/1918","02/11/1918","30/05/1864","24/03/1928",1918-07-09,1918-11-02,0,3,-999,0,-666,"M",1864-05-30,1864,1928-03-24,1928
"1896","LIT-1918-2","A2.9-5686",368,"LIT","Smetona","02/11/1918","15/05/1920","10/08/1874","09/01/1944",1918-11-02,1920-05-15,0,1,0,1,0,"M",1874-08-10,1874,1944-01-09,1944
"1897","LIT-1920","A2.9-5689",368,"LIT","Stulginskis","15/05/1920","06/06/1926","26/02/1885","1969",1920-05-15,1926-06-06,0,1,0,0,0,"M",1885-02-26,1885,NA,1969
"1898","LIT-1926-1","A2.9-5692",368,"LIT","Grinius","06/06/1926","19/12/1926","17/12/1866","04/06/1950",1926-06-06,1926-12-19,0,3,6,0,0,"M",1866-12-17,1866,1950-06-04,1950
"1899","LIT-1926-2","A2.9-5695",368,"LIT","Smetona","19/12/1926","16/06/1940","10/08/1874","09/01/1944",1926-12-19,1940-06-16,1,4,9,2,1,"M",1874-08-10,1874,1944-01-09,1944
"1900","LIT-1990","A2.9-5698",368,"LIT","Landsbergis","11/03/1990","25/11/1992","12/10/1931","-777",1990-03-11,1992-11-25,0,1,0,0,0,"M",1931-10-12,1931,NA,-777
"1901","LIT-1992","A2.9-5701",368,"LIT","Brazauskas","25/11/1992","25/02/1998","1932","-777",1992-11-25,1998-02-25,0,1,0,0,0,"M",NA,1932,NA,-777
"1902","LIT-1998","A2.9-5704",368,"LIT","Adamkus","26/02/1998","25/02/2003","3/11/1926","-777",1998-02-26,2003-02-25,0,1,0,0,0,"M",1926-11-03,1926,NA,-777
"1903","LIT-2003","A2.9-5707",368,"LIT","Paksas","26/02/2003","06/04/2004","10/06/1956","-777",2003-02-26,2004-04-06,0,1,0,0,0,"M",1956-06-10,1956,NA,-777
"1904","LIT-2004-1","A2.9-5710",368,"LIT","Paulauskas","06/04/2004","12/07/2004","1953","-777",2004-04-06,2004-07-12,0,1,0,0,-999,"M",NA,1953,NA,-777
"1905","LIT-2004-2","A2.9-5713",368,"LIT","Adamkus","12/07/2004","31/12/2004","1953","-777",2004-07-12,2004-12-31,0,-888,0,1,-888,"M",NA,1953,NA,-777
"1906","UKR-1990","A2.9-5716",369,"UKR","Kravchuk","18/07/1990","19/07/1994","10/1/1934","-777",1990-07-18,1994-07-19,0,1,0,0,0,"M",1934-01-10,1934,NA,-777
"1907","UKR-1994","A2.9-5719",369,"UKR","Kuchma","19/07/1994","31/12/2004","9/8/1938","-777",1994-07-19,2004-12-31,0,-888,0,0,-888,"M",1938-08-09,1938,NA,-777
"1908","BLR-1991","A2.9-5722",370,"BLR","Shushkevich","18/09/1991","26/01/1994","15/12/1934","-777",1991-09-18,1994-01-26,0,1,0,0,0,"M",1934-12-15,1934,NA,-777
"1909","BLR-1994-1","A2.9-5725",370,"BLR","Kuznyatsu","26/01/1994","28/01/1994","1947","-777",1994-01-26,1994-01-28,0,1,0,0,0,"M",NA,1947,NA,-777
"1910","BLR-1994-2","A2.9-5728",370,"BLR","Hryb","28/01/1994","20/07/1994","1938","-777",1994-01-28,1994-07-20,0,1,0,0,0,"M",NA,1938,NA,-777
"1911","BLR-1994-3","A2.9-5731",370,"BLR","Lukashenko","20/07/1994","31/12/2004","30/08/1954","-777",1994-07-20,2004-12-31,0,-888,0,0,-888,"M",1954-08-30,1954,NA,-777
"1912","ARM-1991","A2.9-5734",371,"ARM","Ter-Petrosyan","16/10/1991","03/02/1998","1945","-777",1991-10-16,1998-02-03,0,1,0,0,0,"M",NA,1945,NA,-777
"1913","ARM-1998","A2.9-5737",371,"ARM","Kocharian","04/02/1998","31/12/2004","31/08/1954","-777",1998-02-04,2004-12-31,0,-888,0,0,-888,"M",1954-08-31,1954,NA,-777
"1914","GRG-1991","A2.9-5740",372,"GRG","Gamsakhurdia","12/04/1991","06/01/1992","31/03/1939","31/12/1993",1991-04-12,1992-01-06,0,3,4,0,1,"M",1939-03-31,1939,1993-12-31,1993
"1915","GRG-1992-1","A2.9-5743",372,"GRG","Ioseliani","06/01/1992","10/03/1992","10/7/1926","04/03/2003",1992-01-06,1992-03-10,1,1,0,0,0,"M",1926-07-10,1926,2003-03-04,2003
"1916","GRG-1992-2","A2.9-5746",372,"GRG","Shevardnadze","10/03/1992","23/11/2003","25/01/1928","-777",1992-03-10,2003-11-23,0,3,2,0,0,"M",1928-01-25,1928,NA,-777
"1917","GRG-2003","A2.9-5749",372,"GRG","Burdjanadze","23/11/2003","25/01/2004","16/07/1964","-777",2003-11-23,2004-01-25,0,1,0,0,0,"F",1964-07-16,1964,NA,-777
"1918","GRG-2004","A2.9-5752",372,"GRG","Saakashvili","25/01/2004","31/12/2004","21/12/1967","-777",2004-01-25,2004-12-31,0,-888,0,0,-888,"M",1967-12-21,1967,NA,-777
"1919","AZE-1991","A2.9-5755",373,"AZE","Mutalibov","08/09/1991","06/03/1992","12/5/1938","-777",1991-09-08,1992-03-06,0,1,0,0,0,"M",1938-05-12,1938,NA,-777
"1920","AZE-1992-1","A2.9-5758",373,"AZE","Mamedov","06/03/1992","14/05/1992","1941","-777",1992-03-06,1992-05-14,0,1,0,0,-666,"M",NA,1941,NA,-777
"1921","AZE-1992-2","A2.9-5761",373,"AZE","Mutalibov","14/05/1992","18/05/1992","12/5/1938","-777",1992-05-14,1992-05-18,0,3,2,1,1,"M",1938-05-12,1938,NA,-777
"1922","AZE-1992-3","A2.9-5764",373,"AZE","Gambarov","19/05/1992","16/06/1992","1957","-777",1992-05-19,1992-06-16,1,1,0,0,0,"M",NA,1957,NA,-777
"1923","AZE-1992-4","A2.9-5767",373,"AZE","Abulfaz Elchibey","16/06/1992","18/06/1993","7/6/1938","22/08/2000",1992-06-16,1993-06-18,1,3,4,0,0,"M",1938-06-07,1938,2000-08-22,2000
"1924","AZE-1993","A2.9-5770",373,"AZE","H. Aliyev","24/06/1993","04/08/2003","10/5/1923","12/12/2003",1993-06-24,2003-08-04,0,2.1,0,0,0,"M",1923-05-10,1923,2003-12-12,2003
"1925","AZE-2003","A2.9-5773",373,"AZE","Ilhma Aliyev","04/08/2003","31/12/2004","24/12/1961","-777",2003-08-04,2004-12-31,0,-888,0,0,-888,"M",1961-12-24,1961,NA,-777
"1926","FIN-1917","A2.9-5776",375,"FIN","Svinhufud","27/11/1917","12/12/1918","15/12/1861","1944",1917-11-27,1918-12-12,0,2.1,0,0,0,"M",1861-12-15,1861,NA,1944
"1927","FIN-1918","A2.9-5779",375,"FIN","Mannerheim","12/12/1918","30/06/1919","04/06/1867","27/01/1951",1918-12-12,1919-06-30,0,1,0,0,0,"M",1867-06-04,1867,1951-01-27,1951
"1928","FIN-1919","A2.9-5782",375,"FIN","Stahlberg","25/07/1919","28/02/1925","28/01/1865","1952",1919-07-25,1925-02-28,0,1,0,0,0,"M",1865-01-28,1865,NA,1952
"1929","FIN-1925","A2.9-5785",375,"FIN","Relander","01/03/1925","28/02/1931","31/05/1883","1942",1925-03-01,1931-02-28,0,1,0,0,0,"M",1883-05-31,1883,NA,1942
"1930","FIN-1931","A2.9-5788",375,"FIN","Svinhufud","01/03/1931","28/02/1937","15/12/1861","1944",1931-03-01,1937-02-28,0,1,0,1,0,"M",1861-12-15,1861,NA,1944
"1931","FIN-1937","A2.9-5791",375,"FIN","Kallio","01/03/1937","28/11/1940","10/04/1873","1940",1937-03-01,1940-11-28,0,2.1,0,0,-777,"M",1873-04-10,1873,NA,1940
"1932","FIN-1940","A2.9-5794",375,"FIN","Ryti","19/12/1940","01/08/1944","03/02/1889","1956",1940-12-19,1944-08-01,0,1,0,0,2,"M",1889-02-03,1889,NA,1956
"1933","FIN-1944","A2.9-5797",375,"FIN","Mannerheim","04/08/1944","04/03/1946","04/06/1867","27/01/1951",1944-08-04,1946-03-04,0,2.1,0,1,1,"M",1867-06-04,1867,1951-01-27,1951
"1934","FIN-1946","A2.9-5800",375,"FIN","Paasikivi","09/03/1946","29/02/1956","27/11/1879","14/12/1956",1946-03-09,1956-02-29,0,1,0,0,0,"M",1879-11-27,1879,1956-12-14,1956
"1935","FIN-1956","A2.9-5803",375,"FIN","Kekkonen","01/03/1956","11/09/1981","3/9/1900","31/08/1986",1956-03-01,1981-09-11,0,2.1,0,0,0,"M",1900-09-03,1900,1986-08-31,1986
"1936","FIN-1981","A2.9-5806",375,"FIN","Koivisto","11/09/1981","01/03/1994","25/11/1923","-777",1981-09-11,1994-03-01,0,1,0,0,0,"M",1923-11-25,1923,NA,-777
"1937","FIN-1994","A2.9-5809",375,"FIN","Marthi Ahtisaari","01/03/1994","01/03/2000","23/06/1937","-777",1994-03-01,2000-03-01,0,1,0,0,0,"M",1937-06-23,1937,NA,-777
"1938","FIN-2000","A2.9-5812",375,"FIN","Halonen","01/03/2000","31/12/2004","24/12/1943","-777",2000-03-01,2004-12-31,0,-888,0,0,-888,"F",1943-12-24,1943,NA,-777
"1939","SWD-1872","A2.9-5815",380,"SWD","Oscar II","18/09/1872","20/03/1876","21/01/1829","08/12/1907",1872-09-18,1876-03-20,0,1,0,0,0,"M",1829-01-21,1829,1907-12-08,1907
"1940","SWD-1876","A2.9-5818",380,"SWD","de Geer af Finspång","20/03/1876","19/04/1880","1818","1896",1876-03-20,1880-04-19,0,1,0,0,0,"M",NA,1818,NA,1896
"1941","SWD-1880","A2.9-5821",380,"SWD","Posse","19/04/1880","13/06/1883","1820","1901",1880-04-19,1883-06-13,0,1,0,0,0,"M",NA,1820,NA,1901
"1942","SWD-1883","A2.9-5824",380,"SWD","Thyselius","13/06/1883","16/05/1884","08/06/1811","11/01/1891",1883-06-13,1884-05-16,0,1,0,0,0,"M",1811-06-08,1811,1891-01-11,1891
"1943","SWD-1884","A2.9-5827",380,"SWD","Themptander","16/05/1884","06/02/1888","14/02/1844","30/01/1897",1884-05-16,1888-02-06,0,1,0,0,0,"M",1844-02-14,1844,1897-01-30,1897
"1944","SWD-1888","A2.9-5830",380,"SWD","Bildt","06/02/1888","12/10/1889","1820","1894",1888-02-06,1889-10-12,0,1,0,0,0,"M",NA,1820,NA,1894
"1945","SWD-1889","A2.9-5833",380,"SWD","Akerhjelm","12/10/1889","15/07/1891","1833","1900",1889-10-12,1891-07-15,0,1,0,0,0,"M",NA,1833,NA,1900
"1946","SWD-1891","A2.9-5836",380,"SWD","Bostrom","15/07/1891","12/09/1900","11/02/1842","1907",1891-07-15,1900-09-12,0,1,0,0,0,"M",1842-02-11,1842,NA,1907
"1947","SWD-1900","A2.9-5839",380,"SWD","Otter","12/09/1900","05/07/1902","11/04/1833","1910",1900-09-12,1902-07-05,0,1,0,0,0,"M",1833-04-11,1833,NA,1910
"1948","SWD-1902","A2.9-5842",380,"SWD","Bostrom","05/07/1902","13/04/1905","11/02/1842","1907",1902-07-05,1905-04-13,0,1,0,1,0,"M",1842-02-11,1842,NA,1907
"1949","SWD-1905-1","A2.9-5845",380,"SWD","Ramstedt","13/04/1905","02/08/1905","1852","1935",1905-04-13,1905-08-02,0,1,0,0,0,"M",NA,1852,NA,1935
"1950","SWD-1905-2","A2.9-5848",380,"SWD","Lundeberg","02/08/1905","07/11/1905","14/07/1842","1911",1905-08-02,1905-11-07,0,1,0,0,0,"M",1842-07-14,1842,NA,1911
"1951","SWD-1905-3","A2.9-5851",380,"SWD","Staaf","07/11/1905","29/05/1906","21/01/1860","1915",1905-11-07,1906-05-29,0,1,0,0,0,"M",1860-01-21,1860,NA,1915
"1952","SWD-1906","A2.9-5854",380,"SWD","Lindman","29/05/1906","30/09/1911","19/09/1862","1936",1906-05-29,1911-09-30,0,1,0,0,0,"M",1862-09-19,1862,NA,1936
"1953","SWD-1911","A2.9-5857",380,"SWD","Staaf","07/10/1911","17/02/1914","21/01/1860","1915",1911-10-07,1914-02-17,0,1,0,1,0,"M",1860-01-21,1860,NA,1915
"1954","SWD-1914","A2.9-5860",380,"SWD","Hammarskjold","17/02/1914","29/03/1917","04/02/1862","12/10/1953",1914-02-17,1917-03-29,0,1,0,0,0,"M",1862-02-04,1862,1953-10-12,1953
"1955","SWD-1917-1","A2.9-5863",380,"SWD","Swartz","29/03/1917","19/10/1917","09/06/1858","1926",1917-03-29,1917-10-19,0,1,0,0,0,"M",1858-06-09,1858,NA,1926
"1956","SWD-1917-2","A2.9-5866",380,"SWD","Eden","19/10/1917","06/03/1920","25/08/1871","16/06/1945",1917-10-19,1920-03-06,0,1,0,0,0,"M",1871-08-25,1871,1945-06-16,1945
"1957","SWD-1920-1","A2.9-5869",380,"SWD","Branting","06/03/1920","22/10/1920","23/11/1860","24/02/1925",1920-03-06,1920-10-22,0,1,0,0,0,"M",1860-11-23,1860,1925-02-24,1925
"1958","SWD-1920-2","A2.9-5872",380,"SWD","de Geer","27/10/1920","23/02/1921","27/11/1854","1935",1920-10-27,1921-02-23,0,1,0,0,0,"M",1854-11-27,1854,NA,1935
"1959","SWD-1921-1","A2.9-5875",380,"SWD","von Sydow","23/02/1921","13/10/1921","12/07/1873","1936",1921-02-23,1921-10-13,0,1,0,0,0,"M",1873-07-12,1873,NA,1936
"1960","SWD-1921-2","A2.9-5878",380,"SWD","Branting","13/10/1921","06/04/1923","23/11/1860","24/02/1925",1921-10-13,1923-04-06,0,1,0,1,0,"M",1860-11-23,1860,1925-02-24,1925
"1961","SWD-1923","A2.9-5881",380,"SWD","Trygger","06/04/1923","18/10/1924","20/10/1857","24/09/1943",1923-04-06,1924-10-18,0,1,0,0,0,"M",1857-10-20,1857,1943-09-24,1943
"1962","SWD-1924","A2.9-5884",380,"SWD","Branting","18/10/1924","24/01/1925","23/11/1860","24/02/1925",1924-10-18,1925-01-24,0,2.1,0,2,-777,"M",1860-11-23,1860,1925-02-24,1925
"1963","SWD-1925","A2.9-5887",380,"SWD","Sandler","24/01/1925","02/06/1926","29/01/1884","1964",1925-01-24,1926-06-02,0,1,0,0,0,"M",1884-01-29,1884,NA,1964
"1964","SWD-1926","A2.9-5890",380,"SWD","Ekman","06/06/1926","26/09/1928","05/10/1872","1945",1926-06-06,1928-09-26,0,1,0,0,0,"M",1872-10-05,1872,NA,1945
"1965","SWD-1928","A2.9-5893",380,"SWD","Lindman","01/10/1928","02/06/1930","19/09/1862","1936",1928-10-01,1930-06-02,0,1,0,1,0,"M",1862-09-19,1862,NA,1936
"1966","SWD-1930","A2.9-5896",380,"SWD","Ekman","06/06/1930","06/08/1932","05/10/1872","1945",1930-06-06,1932-08-06,0,1,0,1,0,"M",1872-10-05,1872,NA,1945
"1967","SWD-1932-1","A2.9-5899",380,"SWD","Hamrin","06/08/1932","19/09/1932","14/01/1875","27/11/1937",1932-08-06,1932-09-19,0,1,0,0,0,"M",1875-01-14,1875,1937-11-27,1937
"1968","SWD-1932-2","A2.9-5902",380,"SWD","Hansson","24/09/1932","15/06/1936","28/10/1885","06/10/1946",1932-09-24,1936-06-15,0,1,0,0,0,"M",1885-10-28,1885,1946-10-06,1946
"1969","SWD-1936-1","A2.9-5905",380,"SWD","Pehrsson-Bramst","19/06/1936","23/09/1936","19/08/1883","19/02/1954",1936-06-19,1936-09-23,0,1,0,0,0,"M",1883-08-19,1883,1954-02-19,1954
"1970","SWD-1936-2","A2.9-5908",380,"SWD","Hansson","28/09/1936","06/10/1946","28/10/1885","06/10/1946",1936-09-28,1946-10-06,0,2,0,1,-777,"M",1885-10-28,1885,1946-10-06,1946
"1971","SWD-1946","A2.9-5911",380,"SWD","Erlander","10/10/1946","09/10/1969","16/06/1901","21/06/1985",1946-10-10,1969-10-09,0,1,0,0,0,"M",1901-06-16,1901,1985-06-21,1985
"1972","SWD-1969","A2.9-5914",380,"SWD","Palme","14/10/1969","20/09/1976","30/01/1927","28/02/1986",1969-10-14,1976-09-20,0,1,0,0,0,"M",1927-01-30,1927,1986-02-28,1986
"1973","SWD-1976","A2.9-5917",380,"SWD","Falldin","04/10/1976","18/10/1978","24/04/1926","-777",1976-10-04,1978-10-18,0,1,0,0,0,"M",1926-04-24,1926,NA,-777
"1974","SWD-1978","A2.9-5920",380,"SWD","Ullsten","18/10/1978","09/10/1979","23/06/1931","-777",1978-10-18,1979-10-09,0,1,0,0,0,"M",1931-06-23,1931,NA,-777
"1975","SWD-1979","A2.9-5923",380,"SWD","Falldin","09/10/1979","07/10/1982","24/04/1926","-777",1979-10-09,1982-10-07,0,1,0,1,0,"M",1926-04-24,1926,NA,-777
"1976","SWD-1982","A2.9-5926",380,"SWD","Palme","07/10/1982","28/02/1986","30/01/1927","28/02/1986",1982-10-07,1986-02-28,0,3,11,1,3,"M",1927-01-30,1927,1986-02-28,1986
"1977","SWD-1986","A2.9-5929",380,"SWD","Carlsson","12/03/1986","30/10/1991","9/11/1934","-777",1986-03-12,1991-10-30,0,1,0,0,0,"M",1934-11-09,1934,NA,-777
"1978","SWD-1991","A2.9-5932",380,"SWD","Bildt","30/10/1991","07/10/1994","15/07/1949","-777",1991-10-30,1994-10-07,0,1,0,0,0,"M",1949-07-15,1949,NA,-777
"1979","SWD-1994","A2.9-5935",380,"SWD","Carlsson","07/10/1994","21/03/1996","9/11/1934","-777",1994-10-07,1996-03-21,0,1,0,1,0,"M",1934-11-09,1934,NA,-777
"1980","SWD-1996","A2.9-5938",380,"SWD","Persson","21/03/1996","31/12/2004","20/01/1949","-777",1996-03-21,2004-12-31,0,-888,0,0,-888,"M",1949-01-20,1949,NA,-777
"1981","NOR-1905","A2.9-5941",385,"NOR","Michelsen","02/03/1905","28/10/1907","15/03/1857","28/06/1925",1905-03-02,1907-10-28,0,1,0,0,0,"M",1857-03-15,1857,1925-06-28,1925
"1982","NOR-1907","A2.9-5944",385,"NOR","Lovland","28/10/1907","13/03/1908","03/02/1857","1922",1907-10-28,1908-03-13,0,1,0,0,0,"M",1857-02-03,1857,NA,1922
"1983","NOR-1908","A2.9-5947",385,"NOR","Knudsen","19/03/1908","01/02/1910","19/09/1848","1928",1908-03-19,1910-02-01,0,1,0,0,0,"M",1848-09-19,1848,NA,1928
"1984","NOR-1910","A2.9-5950",385,"NOR","Konow","01/02/1910","19/02/1912","1845","1932",1910-02-01,1912-02-19,0,1,0,0,0,"M",NA,1845,NA,1932
"1985","NOR-1912","A2.9-5953",385,"NOR","Bratlie","19/02/1912","29/01/1913","17/01/1856","1939",1912-02-19,1913-01-29,0,1,0,0,0,"M",1856-01-17,1856,NA,1939
"1986","NOR-1913","A2.9-5956",385,"NOR","Knudsen","29/01/1913","20/06/1920","19/09/1848","1928",1913-01-29,1920-06-20,0,1,0,1,0,"M",1848-09-19,1848,NA,1928
"1987","NOR-1920","A2.9-5959",385,"NOR","Halvorsen","20/06/1920","22/06/1921","28/05/1872","1923",1920-06-20,1921-06-22,0,1,0,0,0,"M",1872-05-28,1872,NA,1923
"1988","NOR-1921","A2.9-5962",385,"NOR","Blehr","22/06/1921","05/03/1923","17/02/1847","1927",1921-06-22,1923-03-05,0,1,0,1,0,"M",1847-02-17,1847,NA,1927
"1989","NOR-1923-1","A2.9-5965",385,"NOR","Halvorsen","05/03/1923","23/05/1923","28/05/1872","1923",1923-03-05,1923-05-23,0,2,0,1,-777,"M",1872-05-28,1872,NA,1923
"1990","NOR-1923-2","A2.9-5968",385,"NOR","Berge","23/05/1923","25/06/1924","20/08/1851","1936",1923-05-23,1924-06-25,0,1,0,0,0,"M",1851-08-20,1851,NA,1936
"1991","NOR-1924","A2.9-5971",385,"NOR","Mowinckel","25/06/1924","03/03/1926","22/10/1870","30/09/1943",1924-06-25,1926-03-03,0,1,0,0,0,"M",1870-10-22,1870,1943-09-30,1943
"1992","NOR-1926","A2.9-5974",385,"NOR","Lykke","03/03/1926","20/01/1928","09/01/1872","1949",1926-03-03,1928-01-20,0,1,0,0,0,"M",1872-01-09,1872,NA,1949
"1993","NOR-1928-1","A2.9-5977",385,"NOR","Hornsrud","20/01/1928","15/02/1928","15/11/1859","1960",1928-01-20,1928-02-15,0,1,0,0,0,"M",1859-11-15,1859,NA,1960
"1994","NOR-1928-2","A2.9-5980",385,"NOR","Mowinckel","15/02/1928","09/05/1931","22/10/1870","30/09/1943",1928-02-15,1931-05-09,0,1,0,1,0,"M",1870-10-22,1870,1943-09-30,1943
"1995","NOR-1931","A2.9-5983",385,"NOR","Kolstad","11/05/1931","01/02/1932","1878","1932",1931-05-11,1932-02-01,0,2.1,0,0,-777,"M",NA,1878,NA,1932
"1996","NOR-1932-1","A2.9-5986",385,"NOR","Braadland","01/02/1932","14/03/1932","1879","1966",1932-02-01,1932-03-14,0,1,0,0,0,"M",NA,1879,NA,1966
"1997","NOR-1932-2","A2.9-5989",385,"NOR","Hundseid","14/03/1932","25/02/1933","1883","1965",1932-03-14,1933-02-25,0,1,0,0,0,"M",NA,1883,NA,1965
"1998","NOR-1933","A2.9-5992",385,"NOR","Mowinckel","02/03/1933","16/03/1935","22/10/1870","30/09/1943",1933-03-02,1935-03-16,0,1,0,2,0,"M",1870-10-22,1870,1943-09-30,1943
"1999","NOR-1935","A2.9-5995",385,"NOR","Nygaardsvold","19/03/1935","09/04/1940","06/09/1879","13/03/1952",1935-03-19,1940-04-09,0,4,9,0,1,"M",1879-09-06,1879,1952-03-13,1952
"2000","NOR-1940","A2.9-5998",385,"NOR","Quisling","09/04/1940","07/05/1945","18/07/1887","24/10/1945",1940-04-09,1945-05-07,2,4,9,0,0,"M",1887-07-18,1887,1945-10-24,1945
"2001","NOR-1945-1","A2.9-6001",385,"NOR","Nygaardsvold","07/05/1945","25/06/1945","06/09/1879","13/03/1952",1945-05-07,1945-06-25,0,1,0,1,0,"M",1879-09-06,1879,1952-03-13,1952
"2002","NOR-1945-2","A2.9-6004",385,"NOR","Gerhardsen","26/06/1945","13/11/1951","10/05/1897","19/09/1987",1945-06-26,1951-11-13,0,1,0,0,0,"M",1897-05-10,1897,1987-09-19,1987
"2003","NOR-1951","A2.9-6007",385,"NOR","Torp","13/11/1951","14/01/1955","08/06/1893","1958",1951-11-13,1955-01-14,0,1,0,0,0,"M",1893-06-08,1893,NA,1958
"2004","NOR-1955","A2.9-6010",385,"NOR","Gerhardsen","22/01/1955","23/08/1963","10/05/1897","19/09/1987",1955-01-22,1963-08-23,0,1,0,1,0,"M",1897-05-10,1897,1987-09-19,1987
"2005","NOR-1963-1","A2.9-6013",385,"NOR","Lyng","27/08/1963","25/09/1963","22/08/1905","1978",1963-08-27,1963-09-25,0,1,0,0,0,"M",1905-08-22,1905,NA,1978
"2006","NOR-1963-2","A2.9-6016",385,"NOR","Gerhardsen","25/09/1963","12/10/1965","10/05/1897","19/09/1987",1963-09-25,1965-10-12,0,1,0,2,0,"M",1897-05-10,1897,1987-09-19,1987
"2007","NOR-1965","A2.9-6019",385,"NOR","Borten","12/10/1965","16/03/1971","3/4/1913","20/01/2005",1965-10-12,1971-03-16,0,1,0,0,0,"M",1913-04-03,1913,2005-01-20,2005
"2008","NOR-1971","A2.9-6022",385,"NOR","Bratteli","16/03/1971","17/10/1972","11/1/1910","20/11/1984",1971-03-16,1972-10-17,0,1,0,0,0,"M",1910-01-11,1910,1984-11-20,1984
"2009","NOR-1972","A2.9-6025",385,"NOR","Korvald","17/10/1972","15/10/1973","29/04/1916","2006",1972-10-17,1973-10-15,0,1,0,0,0,"M",1916-04-29,1916,NA,2006
"2010","NOR-1973","A2.9-6028",385,"NOR","Bratteli","15/10/1973","09/01/1976","11/1/1910","20/11/1984",1973-10-15,1976-01-09,0,1,0,1,0,"M",1910-01-11,1910,1984-11-20,1984
"2011","NOR-1976","A2.9-6031",385,"NOR","Nordli","09/01/1976","04/02/1981","3/11/1927","-777",1976-01-09,1981-02-04,0,2.1,0,0,0,"M",1927-11-03,1927,NA,-777
"2012","NOR-1981-1","A2.9-6034",385,"NOR","Brundtland","04/02/1981","14/10/1981","20/04/1939","-777",1981-02-04,1981-10-14,0,1,0,0,0,"F",1939-04-20,1939,NA,-777
"2013","NOR-1981-2","A2.9-6037",385,"NOR","Willoch","14/10/1981","09/05/1986","3/10/1928","-777",1981-10-14,1986-05-09,0,1,0,0,0,"M",1928-10-03,1928,NA,-777
"2014","NOR-1986","A2.9-6040",385,"NOR","Brundtland","09/05/1986","16/10/1989","20/04/1939","-777",1986-05-09,1989-10-16,0,1,0,1,0,"F",1939-04-20,1939,NA,-777
"2015","NOR-1989","A2.9-6043",385,"NOR","Syse","16/10/1989","03/11/1990","25/11/1930","1997",1989-10-16,1990-11-03,0,1,0,0,0,"M",1930-11-25,1930,NA,1997
"2016","NOR-1990","A2.9-6046",385,"NOR","Brundtland","03/11/1990","25/10/1996","20/04/1939","-777",1990-11-03,1996-10-25,0,1,0,2,0,"F",1939-04-20,1939,NA,-777
