"","year","ccode","polity2","democ"
"1099",1960,100,7,7
"1100",1960,484,4,5
"1101",1960,94,10,10
"1102",1960,40,-4,-88
"1103",1960,352,8,8
"1104",1960,315,-7,0
"1105",1960,390,10,10
"1106",1960,42,-9,0
"1107",1960,816,-8,0
"1108",1960,130,2,4
"1109",1960,651,-7,0
"1110",1960,530,-9,0
"1111",1960,375,10,10
"1112",1960,220,5,6
"1113",1960,481,-7,0
"1114",1960,265,-9,0
"1115",1960,255,10,10
"1116",1960,452,-8,0
"1117",1960,350,4,7
"1118",1960,90,-5,0
"1119",1960,438,-9,0
"1120",1960,41,-8,0
"1121",1960,91,-1,1
"1122",1960,310,-7,0
"1123",1960,750,9,9
"1124",1960,850,-5,0
"1125",1960,205,10,10
"1126",1960,630,-10,0
"1127",1960,645,-5,0
"1128",1960,666,10,10
"1129",1960,325,10,10
"1130",1960,437,-9,0
"1131",1960,51,10,10
"1132",1960,663,-9,0
"1133",1960,740,10,10
"1134",1960,812,-1,1
"1135",1960,450,-6,0
"1136",1960,660,2,4
"1137",1960,620,-7,0
"1138",1960,212,10,10
"1139",1960,435,-4,2
"1140",1960,580,-1,2
"1141",1960,820,10,10
"1142",1960,70,-6,0
"1143",1960,432,-7,0
"1144",1960,712,-7,0
"1145",1960,600,-5,1
"1146",1960,775,8,8
"1147",1960,790,-10,0
"1148",1960,920,10,10
"1149",1960,93,-8,0
"1150",1960,475,8,8
"1151",1960,436,-7,0
"1152",1960,385,10,10
"1153",1960,210,10,10
"1154",1960,698,-10,0
"1155",1960,95,4,5
"1156",1960,150,-9,0
"1157",1960,135,5,5
"1158",1960,840,5,6
"1159",1960,769,-7,0
"1160",1960,290,-7,0
"1161",1960,235,-9,0
"1162",1960,731,-8,0
"1163",1960,732,8,8
"1164",1960,360,-7,0
"1165",1960,817,-3,1
"1166",1960,560,4,7
"1167",1960,92,-3,1
"1168",1960,670,-10,0
"1169",1960,433,-1,3
"1170",1960,830,7,8
"1171",1960,520,7,7
"1172",1960,230,-7,0
"1173",1960,780,7,7
"1174",1960,625,-7,0
"1175",1960,380,10,10
"1176",1960,225,10,10
"1177",1960,652,NA,-66
"1178",1960,713,-8,0
"1179",1960,800,-7,0
"1180",1960,461,-6,0
"1181",1960,616,-9,0
"1182",1960,640,7,-88
"1183",1960,200,10,10
"1184",1960,165,8,8
"1185",1960,2,10,10
"1186",1960,364,-7,0
"1187",1960,101,6,7
"1188",1960,678,-6,1
"1189",1960,345,-7,0
"1190",1960,490,0,-77
"1191",1961,700,-10,0
"1192",1961,339,-9,0
"1193",1961,160,-1,3
"1194",1961,900,10,10
"1195",1961,305,10,10
"1196",1961,211,10,10
"1197",1961,434,2,4
"1198",1961,439,-7,0
"1199",1961,760,-10,0
"1200",1961,145,-3,1
"1201",1961,140,5,5
"1202",1961,355,-7,0
"1203",1961,811,-9,0
"1204",1961,20,10,10
"1205",1961,471,-6,0
"1206",1961,482,-7,0
"1207",1961,483,-9,0
"1208",1961,155,5,5
"1209",1961,710,-8,0
"1210",1961,100,7,7
"1211",1961,484,4,5
"1212",1961,94,10,10
"1213",1961,40,-7,0
"1214",1961,352,8,8
"1215",1961,315,-7,0
"1216",1961,390,10,10
"1217",1961,42,0,-88
"1218",1961,816,-8,0
"1219",1961,130,-1,1
"1220",1961,651,-7,0
"1221",1961,530,-9,0
"1222",1961,375,10,10
"1223",1961,220,5,6
"1224",1961,481,-7,0
"1225",1961,265,-9,0
"1226",1961,255,10,10
"1227",1961,452,-8,0
"1228",1961,350,4,7
"1229",1961,90,-5,0
"1230",1961,438,-9,0
"1231",1961,41,-9,0
"1232",1961,91,-1,1
"1233",1961,310,-7,0
"1234",1961,750,9,9
"1235",1961,850,-5,0
"1236",1961,205,10,10
"1237",1961,630,-10,0
"1238",1961,645,-5,0
"1239",1961,666,10,10
"1240",1961,325,10,10
"1241",1961,437,-9,0
"1242",1961,51,10,10
"1243",1961,663,-9,0
"1244",1961,740,10,10
"1245",1961,812,0,-77
"1246",1961,450,-6,0
"1247",1961,660,2,4
"1248",1961,620,-7,0
"1249",1961,212,10,10
"1250",1961,435,-4,2
"1251",1961,580,-1,2
"1252",1961,820,10,10
"1253",1961,70,-6,0
"1254",1961,432,-7,0
"1255",1961,712,-7,0
"1256",1961,600,-4,-88
"1257",1961,775,8,8
"1258",1961,790,-10,0
"1259",1961,920,10,10
"1260",1961,93,-8,0
"1261",1961,475,8,8
"1262",1961,436,-7,0
"1263",1961,385,10,10
"1264",1961,210,10,10
"1265",1961,698,-10,0
"1266",1961,95,4,5
"1267",1961,150,-9,0
"1268",1961,135,5,5
"1269",1961,840,5,6
"1270",1961,769,-7,0
"1271",1961,290,-7,0
"1272",1961,235,-9,0
"1273",1961,731,-8,0
"1274",1961,732,-7,0
"1275",1961,360,-7,0
"1276",1961,817,-3,1
"1277",1961,517,-5,1
"1278",1961,560,4,7
"1279",1961,92,-3,1
"1280",1961,670,-10,0
"1281",1961,433,-1,3
"1282",1961,451,6,6
"1283",1961,830,7,8
"1284",1961,520,7,7
"1285",1961,230,-7,0
"1286",1961,780,7,7
"1287",1961,625,-7,0
"1288",1961,380,10,10
"1289",1961,225,10,10
"1290",1961,652,-2,2
"1291",1961,713,-8,0
"1292",1961,510,-6,0
"1293",1961,800,-7,0
"1294",1961,461,-6,0
"1295",1961,616,-9,0
"1296",1961,640,9,9
"1297",1961,200,10,10
"1298",1961,165,8,8
"1299",1961,2,10,10
"1300",1961,364,-7,0
"1301",1961,101,6,7
"1302",1961,678,-6,1
"1303",1961,345,-7,0
"1304",1961,490,0,-77
"1305",1962,700,-10,0
"1306",1962,339,-9,0
"1307",1962,615,-8,0
"1308",1962,160,-1,3
"1309",1962,900,10,10
"1310",1962,305,10,10
"1311",1962,211,10,10
"1312",1962,434,2,4
"1313",1962,439,-7,0
"1314",1962,760,-10,0
"1315",1962,145,-3,1
"1316",1962,140,5,5
"1317",1962,516,0,3
"1318",1962,355,-7,0
"1319",1962,811,-9,0
"1320",1962,20,10,10
"1321",1962,471,-6,0
"1322",1962,482,-7,0
"1323",1962,483,-9,0
"1324",1962,155,5,5
"1325",1962,710,-8,0
"1326",1962,100,7,7
"1327",1962,484,4,5
"1328",1962,94,10,10
"1329",1962,40,-7,0
"1330",1962,352,8,8
"1331",1962,315,-7,0
"1332",1962,390,10,10
"1333",1962,42,8,8
"1334",1962,816,-8,0
"1335",1962,130,-1,1
"1336",1962,651,-7,0
"1337",1962,530,-9,0
"1338",1962,375,10,10
"1339",1962,220,5,6
"1340",1962,481,-7,0
"1341",1962,265,-9,0
"1342",1962,255,10,10
"1343",1962,452,-9,0
"1344",1962,350,4,7
"1345",1962,90,-5,0
"1346",1962,438,-9,0
"1347",1962,41,-9,0
"1348",1962,91,-1,1
"1349",1962,310,-7,0
"1350",1962,750,9,9
"1351",1962,850,-5,0
"1352",1962,205,10,10
"1353",1962,630,-10,0
"1354",1962,645,-5,0
"1355",1962,666,10,10
"1356",1962,325,10,10
"1357",1962,437,-9,0
"1358",1962,51,10,10
"1359",1962,663,-9,0
"1360",1962,740,10,10
"1361",1962,812,0,-77
"1362",1962,450,-6,0
"1363",1962,660,2,4
"1364",1962,620,-7,0
"1365",1962,212,10,10
"1366",1962,435,-7,0
"1367",1962,580,-1,2
"1368",1962,820,10,10
"1369",1962,70,-6,0
"1370",1962,432,-7,0
"1371",1962,712,-7,0
"1372",1962,600,-4,-88
"1373",1962,775,-6,0
"1374",1962,790,-9,0
"1375",1962,920,10,10
"1376",1962,93,-8,0
"1377",1962,475,8,8
"1378",1962,436,-7,0
"1379",1962,385,10,10
"1380",1962,210,10,10
"1381",1962,698,-10,0
"1382",1962,95,4,5
"1383",1962,150,-9,0
"1384",1962,135,-6,0
"1385",1962,840,5,6
"1386",1962,769,1,3
"1387",1962,290,-7,0
"1388",1962,235,-9,0
"1389",1962,731,-8,0
"1390",1962,732,-7,0
"1391",1962,360,-7,0
"1392",1962,817,-3,1
"1393",1962,517,-5,1
"1394",1962,560,4,7
"1395",1962,92,-3,1
"1396",1962,670,-10,0
"1397",1962,433,-4,-88
"1398",1962,451,6,6
"1399",1962,830,7,8
"1400",1962,520,7,7
"1401",1962,230,-7,0
"1402",1962,780,7,7
"1403",1962,625,-7,0
"1404",1962,380,10,10
"1405",1962,225,10,10
"1406",1962,652,-2,2
"1407",1962,713,-8,0
"1408",1962,510,-6,0
"1409",1962,800,-7,0
"1410",1962,461,-6,0
"1411",1962,52,8,8
"1412",1962,616,-9,0
"1413",1962,640,9,9
"1414",1962,500,7,7
"1415",1962,200,10,10
"1416",1962,165,8,8
"1417",1962,2,10,10
"1418",1962,364,-7,0
"1419",1962,101,6,7
"1420",1962,678,0,2
"1421",1962,345,-7,0
"1422",1962,490,0,-77
"1423",1963,700,-10,0
"1424",1963,339,-9,0
"1425",1963,615,-8,0
"1426",1963,160,-1,3
"1427",1963,900,10,10
"1428",1963,305,10,10
"1429",1963,211,10,10
"1430",1963,434,-1,-88
"1431",1963,439,-7,0
"1432",1963,760,-10,0
"1433",1963,145,-3,1
"1434",1963,140,3,4
"1435",1963,516,-3,1
"1436",1963,355,-7,0
"1437",1963,811,-9,0
"1438",1963,20,10,10
"1439",1963,471,-6,0
"1440",1963,482,-7,0
"1441",1963,483,-9,0
"1442",1963,155,5,5
"1443",1963,710,-8,0
"1444",1963,100,7,7
"1445",1963,484,-7,0
"1446",1963,94,10,10
"1447",1963,40,-7,0
"1448",1963,352,0,-77
"1449",1963,315,-7,0
"1450",1963,390,10,10
"1451",1963,42,0,-77
"1452",1963,816,-8,0
"1453",1963,130,-1,1
"1454",1963,651,-7,0
"1455",1963,530,-9,0
"1456",1963,375,10,10
"1457",1963,220,5,6
"1458",1963,481,-7,0
"1459",1963,265,-9,0
"1460",1963,255,10,10
"1461",1963,452,-9,0
"1462",1963,350,4,7
"1463",1963,90,-5,0
"1464",1963,438,-9,0
"1465",1963,41,-9,0
"1466",1963,91,-1,1
"1467",1963,310,-7,0
"1468",1963,750,9,9
"1469",1963,850,-5,0
"1470",1963,205,10,10
"1471",1963,630,-10,0
"1472",1963,645,-5,0
"1473",1963,666,10,10
"1474",1963,325,10,10
"1475",1963,437,-9,0
"1476",1963,51,10,10
"1477",1963,663,-9,0
"1478",1963,740,10,10
"1479",1963,501,2,5
"1480",1963,690,-8,0
"1481",1963,812,0,-77
"1482",1963,450,-6,0
"1483",1963,660,2,4
"1484",1963,620,-7,0
"1485",1963,212,10,10
"1486",1963,435,-7,0
"1487",1963,580,-1,2
"1488",1963,820,10,10
"1489",1963,70,-6,0
"1490",1963,432,-7,0
"1491",1963,712,-7,0
"1492",1963,600,-3,1
"1493",1963,775,-7,0
"1494",1963,790,-9,0
"1495",1963,920,10,10
"1496",1963,93,-8,0
"1497",1963,475,8,8
"1498",1963,436,-7,0
"1499",1963,385,10,10
"1500",1963,210,10,10
"1501",1963,698,-10,0
"1502",1963,95,4,5
"1503",1963,150,-9,0
"1504",1963,135,5,6
"1505",1963,840,5,6
"1506",1963,769,1,3
"1507",1963,290,-7,0
"1508",1963,235,-9,0
"1509",1963,731,-8,0
"1510",1963,732,3,4
"1511",1963,360,-7,0
"1512",1963,817,-3,1
"1513",1963,517,-5,1
"1514",1963,560,4,7
"1515",1963,92,-3,1
"1516",1963,670,-10,0
"1517",1963,433,-7,0
"1518",1963,451,6,6
"1519",1963,830,NA,-66
"1520",1963,520,7,7
"1521",1963,230,-7,0
"1522",1963,780,7,7
"1523",1963,625,-7,0
"1524",1963,380,10,10
"1525",1963,225,10,10
"1526",1963,652,-7,0
"1527",1963,713,-8,0
"1528",1963,510,-6,0
"1529",1963,800,-7,0
"1530",1963,461,-6,0
"1531",1963,52,8,8
"1532",1963,616,-9,0
"1533",1963,640,9,9
"1534",1963,500,7,7
"1535",1963,200,10,10
"1536",1963,165,8,8
"1537",1963,2,10,10
"1538",1963,364,-7,0
"1539",1963,101,6,7
"1540",1963,678,0,2
"1541",1963,345,-7,0
"1542",1963,490,-3,-88
"1543",1964,700,-7,0
"1544",1964,339,-9,0
"1545",1964,615,-8,0
"1546",1964,160,-1,3
"1547",1964,900,10,10
"1548",1964,305,10,10
"1549",1964,211,10,10
"1550",1964,434,-4,-88
"1551",1964,439,-7,0
"1552",1964,760,-10,0
"1553",1964,145,-4,0
"1554",1964,140,-3,-88
"1555",1964,516,-3,1
"1556",1964,355,-7,0
"1557",1964,811,-9,0
"1558",1964,20,10,10
"1559",1964,471,-6,0
"1560",1964,482,-7,0
"1561",1964,483,-9,0
"1562",1964,155,6,6
"1563",1964,710,-8,0
"1564",1964,100,7,7
"1565",1964,484,-7,0
"1566",1964,94,10,10
"1567",1964,40,-7,0
"1568",1964,352,0,-77
"1569",1964,315,-7,0
"1570",1964,390,10,10
"1571",1964,42,0,-77
"1572",1964,816,-8,0
"1573",1964,130,-1,1
"1574",1964,651,-7,0
"1575",1964,530,-9,0
"1576",1964,375,10,10
"1577",1964,220,5,6
"1578",1964,481,-7,0
"1579",1964,265,-9,0
"1580",1964,255,10,10
"1581",1964,452,-9,0
"1582",1964,350,4,7
"1583",1964,90,-5,0
"1584",1964,438,-9,0
"1585",1964,41,-9,0
"1586",1964,91,-1,1
"1587",1964,310,-7,0
"1588",1964,750,9,9
"1589",1964,850,-5,0
"1590",1964,205,10,10
"1591",1964,630,-10,0
"1592",1964,645,-5,0
"1593",1964,666,10,10
"1594",1964,325,10,10
"1595",1964,437,-9,0
"1596",1964,51,10,10
"1597",1964,663,-9,0
"1598",1964,740,10,10
"1599",1964,501,2,5
"1600",1964,690,-8,0
"1601",1964,812,0,-77
"1602",1964,450,-6,0
"1603",1964,660,2,4
"1604",1964,620,-7,0
"1605",1964,212,10,10
"1606",1964,435,-7,0
"1607",1964,580,-1,2
"1608",1964,820,10,10
"1609",1964,553,-9,0
"1610",1964,70,-6,0
"1611",1964,432,-7,0
"1612",1964,712,-7,0
"1613",1964,600,-3,1
"1614",1964,775,-7,0
"1615",1964,790,-9,0
"1616",1964,920,10,10
"1617",1964,93,-8,0
"1618",1964,475,7,8
"1619",1964,436,-7,0
"1620",1964,385,10,10
"1621",1964,210,10,10
"1622",1964,698,-10,0
"1623",1964,95,4,5
"1624",1964,150,-9,0
"1625",1964,135,5,6
"1626",1964,840,5,6
"1627",1964,769,1,3
"1628",1964,290,-7,0
"1629",1964,235,-9,0
"1630",1964,731,-8,0
"1631",1964,732,3,4
"1632",1964,360,-7,0
"1633",1964,817,-3,1
"1634",1964,517,-5,1
"1635",1964,560,4,7
"1636",1964,92,0,3
"1637",1964,670,-10,0
"1638",1964,433,-7,0
"1639",1964,451,6,6
"1640",1964,830,NA,-66
"1641",1964,520,7,7
"1642",1964,230,-7,0
"1643",1964,780,7,7
"1644",1964,625,0,-88
"1645",1964,380,10,10
"1646",1964,225,10,10
"1647",1964,652,-7,0
"1648",1964,713,-8,0
"1649",1964,510,-6,0
"1650",1964,800,-7,0
"1651",1964,461,-6,0
"1652",1964,52,8,8
"1653",1964,616,-9,0
"1654",1964,640,9,9
"1655",1964,500,7,7
"1656",1964,200,10,10
"1657",1964,165,8,8
"1658",1964,2,10,10
"1659",1964,364,-7,0
"1660",1964,101,6,7
"1661",1964,678,0,2
"1662",1964,345,-7,0
"1663",1964,490,-6,-88
"1664",1964,551,2,4
"1665",1965,700,-7,0
"1666",1965,339,-9,0
"1667",1965,615,-9,0
"1668",1965,160,-1,3
"1669",1965,900,10,10
"1670",1965,305,10,10
"1671",1965,211,10,10
"1672",1965,434,-7,0
"1673",1965,439,-7,0
"1674",1965,760,-10,0
"1675",1965,145,-4,0
"1676",1965,140,-9,0
"1677",1965,516,-5,-88
"1678",1965,355,-7,0
"1679",1965,811,-9,0
"1680",1965,20,10,10
"1681",1965,471,-6,0
"1682",1965,482,-7,0
"1683",1965,483,-9,0
"1684",1965,155,6,6
"1685",1965,710,-8,0
"1686",1965,100,7,7
"1687",1965,484,-7,0
"1688",1965,94,10,10
"1689",1965,40,-7,0
"1690",1965,352,0,-77
"1691",1965,315,-7,0
"1692",1965,390,10,10
"1693",1965,42,0,-77
"1694",1965,816,-8,0
"1695",1965,130,-1,1
"1696",1965,651,-7,0
"1697",1965,530,-9,0
"1698",1965,375,10,10
"1699",1965,220,5,6
"1700",1965,481,-7,0
"1701",1965,420,8,8
"1702",1965,265,-9,0
"1703",1965,255,10,10
"1704",1965,452,-9,0
"1705",1965,350,4,7
"1706",1965,90,-5,0
"1707",1965,438,-9,0
"1708",1965,41,-9,0
"1709",1965,91,-1,1
"1710",1965,310,-7,0
"1711",1965,750,9,9
"1712",1965,850,-5,0
"1713",1965,205,10,10
"1714",1965,630,-10,0
"1715",1965,645,-5,0
"1716",1965,666,10,10
"1717",1965,325,10,10
"1718",1965,437,-9,0
"1719",1965,51,10,10
"1720",1965,663,-9,0
"1721",1965,740,10,10
"1722",1965,501,2,5
"1723",1965,690,-9,0
"1724",1965,812,0,-77
"1725",1965,450,-6,0
"1726",1965,660,2,4
"1727",1965,620,-7,0
"1728",1965,212,10,10
"1729",1965,435,-7,0
"1730",1965,580,-1,2
"1731",1965,820,10,10
"1732",1965,553,-9,0
"1733",1965,70,-6,0
"1734",1965,432,-7,0
"1735",1965,712,-7,0
"1736",1965,600,-9,0
"1737",1965,775,-7,0
"1738",1965,790,-9,0
"1739",1965,920,10,10
"1740",1965,93,-8,0
"1741",1965,475,7,8
"1742",1965,436,-7,0
"1743",1965,385,10,10
"1744",1965,210,10,10
"1745",1965,698,-10,0
"1746",1965,95,4,5
"1747",1965,150,-9,0
"1748",1965,135,5,6
"1749",1965,840,5,6
"1750",1965,769,1,3
"1751",1965,290,-7,0
"1752",1965,235,-9,0
"1753",1965,731,-8,0
"1754",1965,732,3,4
"1755",1965,360,-7,0
"1756",1965,817,NA,-66
"1757",1965,517,-5,1
"1758",1965,560,4,7
"1759",1965,92,0,3
"1760",1965,670,-10,0
"1761",1965,433,-7,0
"1762",1965,451,6,6
"1763",1965,830,-2,2
"1764",1965,520,7,7
"1765",1965,230,-7,0
"1766",1965,780,7,7
"1767",1965,625,7,8
"1768",1965,380,10,10
"1769",1965,225,10,10
"1770",1965,652,-7,0
"1771",1965,713,-8,0
"1772",1965,510,-6,0
"1773",1965,800,-7,0
"1774",1965,461,-6,0
"1775",1965,52,8,8
"1776",1965,616,-9,0
"1777",1965,640,8,8
"1778",1965,500,7,7
"1779",1965,200,10,10
"1780",1965,165,8,8
"1781",1965,2,10,10
"1782",1965,364,-7,0
"1783",1965,101,6,7
"1784",1965,678,0,2
"1785",1965,345,-7,0
"1786",1965,490,-9,0
"1787",1965,551,2,4
"1788",1966,700,-7,0
"1789",1966,339,-9,0
"1790",1966,615,-9,0
"1791",1966,160,-9,0
"1792",1966,900,10,10
"1793",1966,305,10,10
"1794",1966,211,10,10
"1795",1966,434,-7,0
"1796",1966,439,-7,0
"1797",1966,760,-10,0
"1798",1966,145,-4,0
"1799",1966,571,6,6
"1800",1966,140,-9,0
"1801",1966,516,-7,0
"1802",1966,355,-7,0
"1803",1966,811,-9,0
"1804",1966,20,10,10
"1805",1966,471,-7,0
"1806",1966,482,-7,0
"1807",1966,483,-9,0
"1808",1966,155,6,6
"1809",1966,710,-9,0
"1810",1966,100,7,7
"1811",1966,484,-7,0
"1812",1966,94,10,10
"1813",1966,40,-7,0
"1814",1966,352,0,-77
"1815",1966,315,-7,0
"1816",1966,390,10,10
"1817",1966,42,-3,1
"1818",1966,816,-8,0
"1819",1966,130,-1,1
"1820",1966,651,-7,0
"1821",1966,530,-9,0
"1822",1966,375,10,10
"1823",1966,220,5,6
"1824",1966,481,-7,0
"1825",1966,420,8,8
"1826",1966,265,-9,0
"1827",1966,255,10,10
"1828",1966,452,-7,0
"1829",1966,350,4,7
"1830",1966,90,3,4
"1831",1966,438,-9,0
"1832",1966,110,2,5
"1833",1966,41,-9,0
"1834",1966,91,-1,1
"1835",1966,310,-7,0
"1836",1966,750,9,9
"1837",1966,850,-6,0
"1838",1966,205,10,10
"1839",1966,630,-10,0
"1840",1966,645,-5,0
"1841",1966,666,10,10
"1842",1966,325,10,10
"1843",1966,437,-9,0
"1844",1966,51,10,10
"1845",1966,663,-9,0
"1846",1966,740,10,10
"1847",1966,501,0,3
"1848",1966,690,-9,0
"1849",1966,812,0,-77
"1850",1966,450,-6,0
"1851",1966,660,2,4
"1852",1966,570,9,9
"1853",1966,620,-7,0
"1854",1966,212,10,10
"1855",1966,435,-7,0
"1856",1966,580,-1,2
"1857",1966,820,10,10
"1858",1966,553,-9,0
"1859",1966,70,-6,0
"1860",1966,432,-7,0
"1861",1966,712,-7,0
"1862",1966,600,-9,0
"1863",1966,775,-7,0
"1864",1966,790,-9,0
"1865",1966,920,10,10
"1866",1966,93,-8,0
"1867",1966,475,-7,0
"1868",1966,436,-7,0
"1869",1966,385,10,10
"1870",1966,210,10,10
"1871",1966,698,-10,0
"1872",1966,95,4,5
"1873",1966,150,-9,0
"1874",1966,135,5,6
"1875",1966,840,5,6
"1876",1966,769,1,3
"1877",1966,290,-7,0
"1878",1966,235,-9,0
"1879",1966,731,-9,0
"1880",1966,732,3,4
"1881",1966,360,-7,0
"1882",1966,817,NA,-66
"1883",1966,517,-5,1
"1884",1966,560,4,7
"1885",1966,92,0,3
"1886",1966,670,-10,0
"1887",1966,433,-7,0
"1888",1966,451,6,6
"1889",1966,830,-2,2
"1890",1966,520,7,7
"1891",1966,230,-7,0
"1892",1966,780,7,7
"1893",1966,625,7,8
"1894",1966,380,10,10
"1895",1966,225,10,10
"1896",1966,652,-7,0
"1897",1966,713,-8,0
"1898",1966,510,-6,0
"1899",1966,800,-7,0
"1900",1966,461,-6,0
"1901",1966,52,8,8
"1902",1966,616,-9,0
"1903",1966,640,8,8
"1904",1966,500,0,-88
"1905",1966,200,10,10
"1906",1966,165,8,8
"1907",1966,2,10,10
"1908",1966,364,-7,0
"1909",1966,101,6,7
"1910",1966,678,-3,0
"1911",1966,345,-7,0
"1912",1966,490,-9,0
"1913",1966,551,2,4
"1914",1967,700,-7,0
"1915",1967,339,-9,0
"1916",1967,615,-9,0
"1917",1967,160,-9,0
"1918",1967,900,10,10
"1919",1967,305,10,10
"1920",1967,211,10,10
"1921",1967,434,-7,0
"1922",1967,439,-7,0
"1923",1967,760,-10,0
"1924",1967,145,-4,0
"1925",1967,571,6,6
"1926",1967,140,-9,0
"1927",1967,516,-7,0
"1928",1967,355,-7,0
"1929",1967,811,-9,0
"1930",1967,20,10,10
"1931",1967,471,-7,0
"1932",1967,482,-7,0
"1933",1967,483,-9,0
"1934",1967,155,6,6
"1935",1967,710,-9,0
"1936",1967,100,7,7
"1937",1967,484,-7,0
"1938",1967,94,10,10
"1939",1967,40,-7,0
"1940",1967,352,0,-77
"1941",1967,315,-7,0
"1942",1967,390,10,10
"1943",1967,42,-3,1
"1944",1967,816,-8,0
"1945",1967,130,-1,1
"1946",1967,651,-7,0
"1947",1967,530,-9,0
"1948",1967,375,10,10
"1949",1967,220,5,6
"1950",1967,481,-7,0
"1951",1967,420,8,8
"1952",1967,265,-9,0
"1953",1967,255,10,10
"1954",1967,452,-7,0
"1955",1967,350,-7,0
"1956",1967,90,3,4
"1957",1967,438,-9,0
"1958",1967,110,2,5
"1959",1967,41,-9,0
"1960",1967,91,-1,1
"1961",1967,310,-7,0
"1962",1967,750,9,9
"1963",1967,850,-7,0
"1964",1967,205,10,10
"1965",1967,630,-10,0
"1966",1967,645,-5,0
"1967",1967,666,9,9
"1968",1967,325,10,10
"1969",1967,437,-9,0
"1970",1967,51,10,10
"1971",1967,663,-9,0
"1972",1967,740,10,10
"1973",1967,501,0,3
"1974",1967,690,-9,0
"1975",1967,812,0,-77
"1976",1967,450,-6,0
"1977",1967,660,2,4
"1978",1967,570,9,9
"1979",1967,620,-7,0
"1980",1967,212,10,10
"1981",1967,435,-7,0
"1982",1967,580,-1,2
"1983",1967,820,10,10
"1984",1967,553,-9,0
"1985",1967,70,-6,0
"1986",1967,432,-7,0
"1987",1967,712,-7,0
"1988",1967,600,-9,0
"1989",1967,775,-7,0
"1990",1967,790,-9,0
"1991",1967,920,10,10
"1992",1967,93,-8,0
"1993",1967,475,-7,0
"1994",1967,436,-7,0
"1995",1967,385,10,10
"1996",1967,210,10,10
"1997",1967,698,-10,0
"1998",1967,95,4,5
"1999",1967,150,-8,0
"2000",1967,135,5,6
"2001",1967,840,5,6
"2002",1967,769,1,3
"2003",1967,290,-7,0
"2004",1967,235,-9,0
"2005",1967,731,-9,0
"2006",1967,732,3,4
"2007",1967,360,-7,0
"2008",1967,817,NA,-66
"2009",1967,517,-5,1
"2010",1967,560,4,7
"2011",1967,92,0,3
"2012",1967,670,-10,0
"2013",1967,433,-7,0
"2014",1967,451,-7,0
"2015",1967,830,-2,2
"2016",1967,520,7,7
"2017",1967,230,-7,0
"2018",1967,780,7,7
"2019",1967,625,7,8
"2020",1967,380,10,10
"2021",1967,225,10,10
"2022",1967,652,-7,0
"2023",1967,713,-8,0
"2024",1967,510,-6,0
"2025",1967,800,-7,0
"2026",1967,461,-7,0
"2027",1967,52,8,8
"2028",1967,616,-9,0
"2029",1967,640,8,8
"2030",1967,500,-6,0
"2031",1967,200,10,10
"2032",1967,165,8,8
"2033",1967,2,10,10
"2034",1967,364,-7,0
"2035",1967,101,6,7
"2036",1967,678,-3,0
"2037",1967,680,-5,0
"2038",1967,345,-7,0
"2039",1967,490,-9,0
"2040",1967,551,2,4
"2041",1968,700,-7,0
"2042",1968,339,-9,0
"2043",1968,615,-9,0
"2044",1968,160,-9,0
"2045",1968,900,10,10
"2046",1968,305,10,10
"2047",1968,211,10,10
"2048",1968,434,-7,0
"2049",1968,439,-7,0
"2050",1968,760,-10,0
"2051",1968,145,-4,0
"2052",1968,571,6,6
"2053",1968,140,-9,0
"2054",1968,516,-7,0
"2055",1968,355,-7,0
"2056",1968,811,-9,0
"2057",1968,20,10,10
"2058",1968,471,-7,0
"2059",1968,482,-7,0
"2060",1968,483,-9,0
"2061",1968,155,6,6
"2062",1968,710,-9,0
"2063",1968,100,7,7
"2064",1968,484,-7,0
"2065",1968,94,10,10
"2066",1968,40,-7,0
"2067",1968,352,7,7
"2068",1968,315,0,-77
"2069",1968,390,10,10
"2070",1968,42,-3,1
"2071",1968,816,-8,0
"2072",1968,130,5,6
"2073",1968,651,-7,0
"2074",1968,411,2,3
"2075",1968,530,-9,0
"2076",1968,375,10,10
"2077",1968,220,5,6
"2078",1968,481,-9,0
"2079",1968,420,8,8
"2080",1968,265,-9,0
"2081",1968,255,10,10
"2082",1968,452,-7,0
"2083",1968,350,-7,0
"2084",1968,90,3,4
"2085",1968,438,-9,0
"2086",1968,110,1,4
"2087",1968,41,-9,0
"2088",1968,91,-1,1
"2089",1968,310,-7,0
"2090",1968,750,9,9
"2091",1968,850,-7,0
"2092",1968,205,10,10
"2093",1968,630,-10,0
"2094",1968,645,-7,0
"2095",1968,666,9,9
"2096",1968,325,10,10
"2097",1968,437,-9,0
"2098",1968,51,10,10
"2099",1968,663,-9,0
"2100",1968,740,10,10
"2101",1968,501,0,3
"2102",1968,690,-9,0
"2103",1968,812,0,-77
"2104",1968,450,-6,0
"2105",1968,660,2,4
"2106",1968,570,9,9
"2107",1968,620,-7,0
"2108",1968,212,10,10
"2109",1968,435,-7,0
"2110",1968,580,-1,2
"2111",1968,820,10,10
"2112",1968,590,9,9
"2113",1968,553,-9,0
"2114",1968,70,-6,0
"2115",1968,432,-7,0
"2116",1968,712,-7,0
"2117",1968,600,-9,0
"2118",1968,775,-7,0
"2119",1968,790,-9,0
"2120",1968,920,10,10
"2121",1968,93,-8,0
"2122",1968,475,-7,0
"2123",1968,436,-7,0
"2124",1968,385,10,10
